/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-3B32lodo2M_000059_000069.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-7kbO0v4hag_000107_000117.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-bwYZwnwb8E_000013_000023.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-Cv3NwxG_8g_000087_000097.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-hLv_HL6UhY_000151_000161.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-hwUQqFadvE_000048_000058.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-j9C-auQoKs_000207_000217.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-JNfr9HZc5w_000113_000123.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-o4X5Z_Isyc_000085_000095.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-qAC8YY5F1Q_000040_000050.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-Qhiiw9yJvc_000825_000835.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-tAjeaPhi5s_000026_000036.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-UAghPqLTBI_000130_000140.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-utJO7UasYE_000122_000132.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-w5zqLILMpI_000163_000173.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-WKCwDRp_jk_000000_000010.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-Z1X9B-F04Q_000012_000022.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/-_VFi7OFbJY_000064_000074.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0347ZoDXyP0_000095_000105.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/035LtPeUFTE_000085_000095.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/03NbvjuSoxk_000604_000614.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0fBrAthmrNs_000358_000368.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0FsbjTIrBqw_000286_000296.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0KdQmAFyNXo_000012_000022.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0lPhr3f8_do_000011_000021.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0N3Jb5UHg8Y_000068_000078.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0pP5PNGEDi0_000159_000169.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0RuOAabG2-M_000061_000071.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0S2Es_AMbGI_000015_000025.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0s2mvbfzzyc_000014_000024.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0s9eFZZVXUU_000030_000040.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0UD6OoOFwqc_000078_000088.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0ULNkPOufBU_000060_000070.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/0vhbg2mkBg4_000000_000010.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1-Sv4f4woCI_000044_000054.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/13yHmtOlaUE_000751_000761.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/15z2zWbH65Y_000092_000102.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1atkTs6LO6s_000037_000047.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1g7n_PZzkmg_000000_000010.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1GE07Avyy20_000009_000019.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1igvMc3ze5M_000359_000369.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1JT7K8Cpb_M_000005_000015.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1KV606L9H8c_000068_000078.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1nNROzy8zx8_000083_000093.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1nWkZlMdzos_000065_000075.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1oG6YwxGfCc_000031_000041.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1PH-bf4AVyU_000282_000292.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1Qj6Mu_CpnM_000042_000052.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/1wW-ojRuG50_000055_000065.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/20WaQ_z2oWM_000244_000254.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/27Ogzc9n4GQ_000116_000126.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/2bgFe5au7v4_000037_000047.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/2dqgMywxl0E_000071_000081.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/2l2Y2UOtTYE_000200_000210.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/2lujXIXQIg0_000052_000062.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/2pTztDoFiMc_000525_000535.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/2rX-H4RmyZA_000020_000030.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/2SRJgIEtZVs_000239_000249.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/2UXCC5iONM0_000067_000077.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/2Vt5Xi9zMwI_000080_000090.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/2YFIND4tXCc_000002_000012.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3BDlgjIAlaU_000006_000016.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3CyigQpeF6I_000079_000089.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3D7uhXK_6-M_000086_000096.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3EO1jQ_nayQ_000021_000031.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3fM92AudOyo_000015_000025.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3hAYiMA3B54_000117_000127.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3J29xVFUn00_000040_000050.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3k5sU0UoyJE_000063_000073.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3L60SisVlbI_000033_000043.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3lljmujoV9Y_000958_000968.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3NndJs2ASXk_000006_000016.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3piYTVCzh98_000030_000040.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3qafN6S_En4_000058_000068.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3VqrHekUnOE_000141_000151.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3xZcUCuw1Bg_000332_000342.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3Y9w_rC9m5s_000009_000019.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/3YzplIZVXpM_000089_000099.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/40GRwg2Gsvk_000127_000137.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/46PBuHste2E_000134_000144.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/46SgcqC8a3g_000045_000055.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4CCGyPZpNrU_000100_000110.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4k7MUQJVevU_000241_000251.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4KNvdZGNVRM_000765_000775.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4Lt8S9uip0A_000016_000026.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4lTtJeXACp4_000121_000131.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4P0suSCb4Gg_000025_000035.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4PCb5d0PDqE_000184_000194.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4pmkLkrDTdA_000000_000010.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4sCQ-EX6cIg_000021_000031.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4tm7iT3OWWs_000002_000012.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4UfTRS5bWPw_000000_000010.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4vnPZVE6Ew0_000004_000014.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/4VvQtg9lRK8_000186_000196.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/51GJ2uVXjvM_001007_001017.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/51taNPfG89o_000080_000090.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/5C9lhUhiJMk_000096_000106.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/5dmLwEjGgxs_000009_000019.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/5EzHPARxZyk_000069_000079.mp4 0
/home/v-sizheng/Desktop/SlowFast/data/kinetics400//train/5fmxORDrj1U_000123_000133.mp4 0
